Copyright Central Council of Church Bell Ringers, December 2011
Surprise Major methods

No.	Name	Notation	hl	le	lh	fch	Tower bells	Place	Handbells	RW ref
9802	Tamara	38-56.14.56-58.36-12-1458-36-	18	12	f	BG/ac	1985-12-07	Westhoughton		86/53
9803	Arundel	38-56.14.56-58.36-12-58.14-34.	78	12	c	B/ac	1957-02-14	Willesden		57/131
9804	Bournemouth	38-56.14.56-58.36-14-38.16-16.	38	12	b	BE/acd	1986-01-28	Meldreth		86/181
9805	Weymouth	38-56.14.56-58.36-14-38.16-36.	18	12	b	BE/acd	1986-02-18	Meldreth		86/246
9806	Brecon	38-56.14.56-58.36-14-58.14-14.	38	12	b	B/acd	1962-03-24	Benington (Herts)		62/226
9807	Salford	38-56.14.56-58.36.12-14.58.34-34.	18	12	b	B/ac	1962-03-22	Willesden		62/226
9808	Deptford	38-56.14.56-58.36.14-14.38-12-	18	12	f	B/acd	1987-03-30	Meldreth		87/382
9809	Yeovilton	38-56.14.56-58.36.14-14.38.14-16.	58	12	d	B/abcde	1986-04-29	Meldreth		86/495
9810	Selworthy	38-56.14.56-58.36.14-14.58-14-	38	12	b	B/acd	1986-03-04	Meldreth		86/294
9811	Newbottle	38-56.14.56.12-38-14-58-14-	58	12	a	BE/ac	1982-07-10	Weedon Bec		82/700
9812	Mallerstang	38-56.14.56.12-38.14-14.58.14-14.	58	12	a	BE/ac	1991-12-21	Northampton, St Giles		92/135
9813	Coney Street	38-56.14.56.12.58.36.14-14.58.14.36-	18	12	f	BEGOT/ac	Spliced			99/1166
9814	Kesteven	38-56.14.58-12.36.14-14.58-14-	18	12	b	BK/ac	1964-01-18	Knebworth		64/98
9815	Hadleigh	38-56.14.58-12.38.14-14.58.14-14.	78	12	a	BK/ac	1967-04-27	Willesden		67/365
9816	Sheepcote	38-56.14.58-12.38.14-14.58.36.12.36.	78	12	a	BDK/ac	1991-09-07	Easton Neston		91/1041
9817	Alexandrite	38-58.14-12-1238-12-38-14-	38	12	f	BN/c	1994-07-20	Barrow Gurney		94/854
9818	Meaux Abbey	38-58.14-12-1238-12-58.16-14.	78	12	a	BH/c	2007-01-17	York, St Martin-le-Grand		07/165
9819	Stoke Park	38-58.14-12-1238-34-1238-16-	58	12	f	B/c	2011-10-20	Stoke Poges		11/1161
9820	Kenmore	38-58.14-12-1238-34-3458.12-14.	58	12	c	B/c	2005-02-21	Bushey		05/234
9821	Apoplexy	38-58.14-12-1238-34.12.3458.16-14.	78	12	a	BFH/c	Spliced			08/37
9822	Pascha	38-58.14-12-16-14-38-34-	58	12	e	B/acd	1987-04-19	Amersham		87/517
9823	Ripon	38-58.14-12-16-14-38.14-14.	58	12	e	B/cd	1956-07-12	Willesden		56/482
9824	Sailly-Saillisel	38-58.14-12-36-14-1458-14-	18	12	b	B/c	1986-08-31	Bushey		86/854
9825	Abney Park	38-58.14-12-36-14-1458-14-	78	12	c	B/c	1986-10-27	Bushey		87/37 140
9826	Lutetium	38-58.14-12-36-14-58-36-	18	12	f	BG/c	1985-04-10	Barrow Gurney		85/524
9827	Datchworth	38-58.14-12-36-14-58.14-14.	78	12	c	B/c	1964-10-24	Knebworth		64/750 796
9828	Xerox	38-58.14-12-36-34-58.12-14.	78	12	c	B/c	1993-12-28	Ewell		94/131
9829	Kiveton	38-58.14-12-36-78-58.14-16.	78	12	e	B/c	2006-02-10	Handsworth (Yorks)		06/206
9830	Horse and Farrier	38-58.14-12-36.14-12.58-12-	18	12	b	B/c	2011-09-24	Otley		11/1043
9831	Langwith College	38-58.14-12-36.14-14.38.12-16.	78	12	c	B/c	2004-11-03	York, St Laurence		05/35
9832	Hackney	38-58.14-12-36.14-14.38.14-14.	58	12	e	BK/c	1963-01-17	Willesden		63/82
9833	Beddington	38-58.14-12-36.14-14.58-14-	18	12	b	B/c	1932-07-07	Beddington		32/464
9834	Gippeswyck	38-58.14-12-36.14-14.58-14-	78	12	c	B/c	1938-10-17	Helmingham		38/695 702
9835	Don	38-58.14-12-36.14-14.58.14-34.	78	12	c	B/c	2011-11-09	Dore		11/1211
9836	Harptree	38-58.14-12-36.14-14.58.36.12.36.	18	12	f	B/cf	1991-08-21	Barrow Gurney		91/946
9837	Golden Wedding Anniversary	38-58.14-12-38-12-3458-14-	58	12	c	B/c	2011-09-12	Bushey		11/1018
9838	Henbury	38-58.14-12-38-14-1258.36.12.36.	18	12	f	B/ce	1970-09-24	Cuckfield		67/47 70/1022
9839	Elmodesham	38-58.14-12-38-14-1458-14-	58	12	c	B/c	1985-04-13	Barnet	1986-06-13	85/437 86/740
9840	Chester	38-58.14-12-38-14-38-36.14.	38	12	f	B/bcX	1936-03-06	Helmingham		36/170
9841	Camdon	38-58.14-12-38-14-58-16-	58	12	e	B/cX	1931-11-14	Leiston		31/746 747
9842	Woodall	38-58.14-12-38-14-58.14-1236.	78	12	a	B/ac	2009-09-20	Harthill		10/14
9843	Hughenden	38-58.14-12-38-14-58.14-14.	58	12	c	B/c	1936-04-18	Hughenden		36/269
9844	Bosmere	38-58.14-12-38-14-58.14-36.	78	12	a	BE/c	1933-09-14	Helmingham		33/595 615
9845	Newcastle	38-58.14-12-38-14-58.14.36-	78	12	a	BE/ce	1936-10-31	Hughenden		36/735
9846	Quirm	38-58.14-12-38-14-58.36-16.	38	12	f	BEO/c	2009-06-13	Cholsey		09/709
9847	Deben	38-58.14-12-38-14-58.36-36.	18	12	f	BE/c	1934-07-20	Helmingham		34/467 503
9848	Holmium	38-58.14-12-38-34-38-16-	58	12	f	B/c	1980-10-03	Barrow Gurney		80/1007
9849	Misbourne	38-58.14-12-38-34-38.14-14.	78	12	a	B/c	1985-05-16	Amersham		85/523
9850	Wraxall	38-58.14-12-38-34.12.38-36.14.	58	12	f	BEF/c	1988-07-26	Burton Latimer		66/674 88/826
9851	Rockingham Civic Centre	38-58.14-12-38.12-12.58.14-56.	18	12	b	B/c	2005-04-03	Rockingham, WA		05/623
9852	Bootham Bar	38-58.14-12-38.14-12.38-14-	78	12	a	B/c	2003-10-15	York, St Laurence		03/1165
9853	Yoxford	38-58.14-12-38.14-14.38-16-	78	12	a	B/cY	1934-02-09	Helmingham		34/115 197
9854	Londonthorpe	38-58.14-12-38.14-14.38.16-16.	78	12	a	B/cY	1932-06-16	Beddington		32/416 488
9855	Amersham	38-58.14-12-38.14-14.58-14-	58	12	c	B/c	1985-02-02	Amersham	1986-01-22	85/199 86/224
9856	Tantalum	38-58.14-12-38.14-14.58.12-16.	58	12	b	B/bc	1980-01-15	Barrow Gurney		80/186
9857	Chesham Bois	38-58.14-12-38.14-14.58.14-12.	58	12	c	B/ac	1986-12-20	Amersham		87/110
9858	Caesium	38-58.14-12-38.14-14.58.14-34.	58	12	c	B/c	1979-12-12	Barrow Gurney		80/48
9859	Waveney	38-58.14-12-38.14-14.58.36-14.	58	12	b	BE/c	1933-11-11	Leiston		33/738 742
9860	Coventry	38-58.14-1258-38-14-38-14-	38	12	d	BNT/c	1989-09-01	Meldreth		89/863
9861	Milton Abbey	38-58.14-1258-38.14-14.58.14-36.	78	12	f	BET/c	1997-02-17	Buxted		97/319
9862	Brown Willy	38-58.14-56-16.34-14.38.16.34.16.	78	12	c	B/ace	1983-12-15	Cholsey		84/53
9863	Seething	38-58.14-56-36.14-14.38.16-16.	38	12	a	BO/cZ	2003-10-27	London, St Olave, Hart Street		03/1094
9864	Hassium	38-58.14-56-38-14-58-16-	78	12	f	BKO/c	1997-06-18	Barrow Gurney		97/706
9865	Fressingfield	38-58.14-56-38.14-14.58-14-	38	12	b	BO/c	1986-01-25	Fressingfield		86/160
9866	Muse	38-58.14-58-1236-14-58-14-	78	12	a	B/c	2011-01-29	Birstall (Yorks)		11/159
9867	Aardvark	38-58.14-58-1236-14-58.14-34.	78	12	a	B/ac	Spliced			08/38
9868	Aardwolf	38-58.14-58-1236-14-58.14-56.	78	12	a	BD/c	Spliced			08/37
9869	Blagrove	38-58.14-58-1236-34-38-14-	58	12	c	B/ac	2006-12-18	Bushey		07/90
9870	Skywalker	38-58.14-58-123678-14-58.14-16.	78	12	c	B/c	2002-05-15	York, St Laurence		02/550
9871	Jewbury	38-58.14-58-1238-12-38-14-	78	12	f	B/c	2006-09-06	York, St Laurence		06/910
9872	Allingham	38-58.14-58-1238-14-123458-14-	58	12	a	B/c	2009-07-20	Bushey		09/826
9873	Small Hall	38-58.14-58-1238-14-1258.36.12.36.	18	12	e	B/ac	2006-09-28	Trumpington		06/1005
9874	Poet's Walk	38-58.14-58-1238-14-1458-16-	58	12	c	B/cX	2009-11-01	Clevedon		09/1168
9875	Kingsland St Michael	38-58.14-58-1238-14-1458-34-	58	12	a	B/c	2006-07-21	Kingsland		06/764
9876	Barbican	38-58.14-58-1238-14-58-14-	58	12	a	B/c	2006-12-06	York, St Laurence		07/11
9877	Porter	38-58.14-58-1238-14-58-36-	78	12	f	BE/c	2011-08-10	Dore		11/894
9878	Fort Sumter	38-58.14-58-1238-14-58.16-14.	78	12	f	BH/c	1999-12-11	Sullivans Island, SC		00/377
9879	Spitalfields Market	38-58.14-58-1238-14-58.36-36.	18	12	e	BE/c	2011-02-28	Spitalfields		11/258
9880	Fantastic	38-58.14-58-1238-78-58.14-14.	78	12	a	B/c	2001-12-09	York, St Laurence		02/10
9881	Eliminator	38-58.14-58-16-12-3458-14-	78	12	a	B/c	1999-03-27	Dagenham		99/336
9882	Carol	38-58.14-58-16-14-1458-14-	78	12	a	B/c	2004-10-17	Norton (Yorks)		04/1070
9883	Millhouses	38-58.14-58-16-14-58-34-	78	12	a	B/c	2004-12-15	Dore		05/11
9884	Crayford	38-58.14-58-16-14-58.14-14.	78	12	a	B/c	1935-12-21	Crayford		36/3 222
9885	Gadebridge	38-58.14-58-16-14-58.16-16.	38	12	d	BG/c	2006-02-14	Pinhoe		06/352
9886	Zafiro	38-58.14-58-16-14-58.16-36.	18	12	d	BGO/c	2003-09-29	Willesden		03/999
9887	Smardale	38-58.14-58-16-14-58.36.12.36.	78	12	a	B/ac	1992-01-11	Daventry		92/187
9888	Purcell	38-58.14-58-16-34-38.14-14.	58	12	c	B/c	1995-03-04	Aldenham		95/383
9889	Halifax College	38-58.14-58-16-34-38.14-56.	18	12	b	B/c	2004-09-08	York, St Laurence		04/974
9890	Moonshine	38-58.14-58-16-34-38.16-12.	78	12	a	B/c	2004-11-13	Knottingley		04/1169
9891	Four Candles	38-58.14-58-16-78-58.16-14.	78	12	c	BH/c	2005-10-05	York, St Laurence		05/1016
9892	King Ranch	38-58.14-58-16.34-12.38.12-16.	78	12	a	B/c	2004-11-29	Houston, TX, St Paul		05/160
9893	Rook and Gaskill	38-58.14-58-36-12-58-16-	58	12	f	B/c	2003-07-16	York, St Laurence		03/759
9894	Hanslope	38-58.14-58-36-12-58.14-14.	78	12	a	B/c	1955-04-30	Hanslope		55/291 352
9895	Croxley	38-58.14-58-36-12-58.36.12-	18	12	b	B/ac	2006-08-14	Bushey		06/838
9896	Huntingdon	38-58.14-58-36-14-58-14-	78	12	a	BK/c	1935-01-10	Helmingham	2002-03-06	35/36 36/835 02/319
9897	Chartwell	38-58.14-58-36-14-58.14-12.	78	12	a	BK/c	1964-12-01	Harrow Weald		64/853
9898	Lemsford	38-58.14-58-36-14-58.14-16.	38	12	b	BEK/c	1962-08-18	Knebworth		62/598
9899	Yapton	38-58.14-58-36-14-58.14.56.14.	38	12	b	BK/c	1996-07-08	Lower Beeding		90/846 96/809
9900	Easton Neston	38-58.14-58-36-14-58.36.14.36.	58	12	f	BEK/c	1976-01-17	Easton Neston		76/248
9901	Weston	38-58.14-58-36-34-58.14-14.	78	12	a	B/ac	1986-06-21	Long Crendon		86/696
9902	XXXB	38-58.14-58-36.12-14.38-12-	58	12	c	B/c	2004-06-09	Dore		04/613
9903	Cumberland Row	38-58.14-58-36.12-14.38.12-16.	78	12	a	B/c	2004-01-02	York, St Laurence		04/128
9904	Bognor	38-58.14-58-36.12-14.58-14-	78	12	a	B/c	1946-11-16	Leicester, St Margaret		37/329 556 581 46/563 587
9905	Huntingdonshire	38-58.14-58-36.12-14.58.14-34.	78	12	a	B/c	1975-06-09	Salford, Sacred Trinity		75/568
9906	Hulcote	38-58.14-58-36.14-14.38-12-	18	12	e	BK/ac	1971-04-03	Easton Neston		71/382
9907	Naseby	38-58.14-58-36.14-14.58-12-	78	12	a	BK/ac	1981-02-21	Moulton (Northants)		81/282
9908	Dalscote	38-58.14-58-36.14-14.58-34-	78	12	a	BK/c	1982-09-11	Burton Latimer		82/844
9909	Burcote	38-58.14-58-36.14-14.58-56-	78	12	a	BDK/c	1982-10-23	Easton Neston		82/967
9910	Snorscombe	38-58.14-58-36.14-14.58.12-12.	78	12	a	BK/ac	1987-09-05	Easton Neston		87/897
9911	Northcliffe	38-58.14-58-36.14-14.58.12-34.	78	12	a	BK/ac	1985-02-23	Easton Neston		85/284
9912	Nethercote	38-58.14-58-36.14-14.58.12-56.	78	12	a	BDK/ac	1983-07-09	Haselbech		83/687
9913	Loughborough	38-58.14-58-36.14-14.58.14-14.	78	12	a	BK/c	1938-12-05	Helmingham		37/329 556 581 38/808 39/40
9914	Sussex	38-58.14-58-36.14-14.58.16-16.	58	12	d	BDK/c	1961-04-20	Willesden		61/310
9915	Littleworth	38-58.14-58-36.14-14.58.34-34.	78	12	a	BK/c	1984-12-15	Easton Neston		85/61
9916	Jimway	38-58.14-58-36.14-14.58.36.12.36.	78	12	a	BK/ac	1991-08-17	Easton Neston		91/1041
9917	Piccalilli	38-58.14-58-36.14-34.58.34-1456.	78	12	a	BDK/c	Spliced			03/226
9918	Little Rock	38-58.14-58-38-12-1238-14-	78	12	f	B/c	1999-01-22	Little Rock, AR		99/266
9919	Lewisham District	38-58.14-58-38-12-1458-1236-	78	12	f	B/ac	1992-11-21	Bexley		93/73
9920	Gateshead	38-58.14-58-38-12-38-14-	38	12	e	B/cd	1962-06-27	Gateshead		62/465
9921	Wethersfield	38-58.14-58-38-12-38.12-14.	78	12	f	B/c	1989-09-16	Wethersfield		89/904
9922	Wicken	38-58.14-58-38-12-58.14-14.	58	12	a	B/c	1953-07-12	Wicken (Northants)		53/496 531
9923	Wigston	38-58.14-58-38-14-58-14-	58	12	a	BK/c	1933-06-24	Wigston Magna		33/418 420
9924	Sheraz	38-58.14-58-38-14-58.16-16.	58	12	e	BKS/c	2002-02-02	Lambeth, St John		02/212
9925	Hasketon	38-58.14-58-38-34-1458-14-	58	12	a	B/ac	1984-06-27	Ipswich, St Mary-le-Tower		84/709
9926	Lapal	38-58.14-58-38-34-38.14-12.	38	12	b	BD/ace	1964-10-01	Birmingham Cathedral		64/720
9927	Fulbourn	38-58.14-58-38-34-58.14-14.	58	12	a	B/ac	1992-09-15	Fulbourn		92/1012
9928	Thorpe	38-58.14-58-38-34-58.16-12.	78	12	f	B/ac	1998-11-23	Bushey		98/1209
9929	Windley	38-58.14-58-38-34-58.16-34.	78	12	f	B/ac	1999-06-28	Bushey		99/777
9930	Davies	38-58.14-58-38-34-58.16-56.	78	12	f	BD/ac	1998-09-18	Texarkana, AR		98/1211
9931	Victoria Bar	38-58.14-58-38.12-12.38-14-	78	12	f	B/c	2004-04-14	York, St Laurence		04/423
9932	Perth	38-58.14-58-38.12-14.38.16-16.	78	12	f	B/cY	1988-08-28	Perth, WA, Cathedral		88/1044
9933	Buckingham	38-58.14-58-38.12-14.58-14-	58	12	a	B/c	1935-05-06	Wigston Magna		35/307
9934	Bucks	38-58.14-58-38.12-14.58.14-34.	58	12	a	B/c	1975-10-20	Salford, Sacred Trinity		75/1017 76/70
9935	Clanfield	38-58.14-58-38.14-14.38.14.36-	78	12	f	BFGK/c	1975-02-10	Easebourne		67/10 75/406
9936	X-in-hand	38-58.14-58-38.14-14.58-34-	58	12	a	BK/c	1993-02-20	Chiddingfold		90/565 93/324
9937	Claybrooke	38-58.14-58-38.14-14.58-36.14.	78	12	f	BK/bce	1935-11-23	Claybrooke		35/760
9938	Leicestershire	38-58.14-58-38.14-14.58.14-14.	58	12	a	BK/c	1936-05-23	Wigston Magna		36/351 355
9939	Beaumont Hill	38-58.14-58-38.14-34.58.36-1236.	58	12	b	BDGKO/c	Spliced			02/519
9940	Derker	38-58.14.56-56.1238-14-38-36.14.	38	12	f	B/bcX	2007-07-13	Middleton (Lancs)		91/395 07/785
9941	Hollinwood	38-58.14.56-56.1238-14-58.36-16.	38	12	f	BEO/c	2007-10-12	Middleton (Lancs)		91/395 848 07/1098
9942	Thebe	38-58.14.56-56.38-14-58.14-36.	18	12	b	BE/cd	1995-03-01	Shoreditch		95/445
9943	Ickwell Green	38-58.14.56-56.38-34-58-14-	58	12	c	B/c	1996-07-27	Harpenden		96/882
9944	Duddeston	38-58.14.56-56.38.12-14.58.14-14.	58	12	c	B/c	1996-04-10	Weedon Bec		96/515
9945	Iffley	38-58.14.56-56.38.14-14.58-14.56.	38	12	b	B/cde	1996-04-11	Aston Clinton		96/515
9946	Houghton-le-Spring	38-58.14.58-58.16-12-58-16-	78	12	f	B/cY	1962-05-19	Houghton-le-Spring		62/377
9947	Acton	38-58.14.58-58.16-12-58.16-16.	78	12	f	B/cY	1952-01-17	Willesden		52/98
9948	Reverse Uppingham	38-58.14.58-58.16-34-38.14-16.	78	12	f	BD/c	1984-10-20	Helions Bumpstead		84/1003
9949	Hanwell	38-58.14.58-58.36-12-38-14-	78	12	f	B/c	1987-11-14	Harrow Weald		87/1073
9950	Ewbank	38-58.14.58-58.36-14-38-34-	18	12	c	B/ace	1987-11-14	Frittenden		87/1143
9951	Milverton	38-58.14.58-58.36-14-58-36-	78	12	f	BL/ce	1988-01-12	Meldreth		88/131
9952	Ilchester	38-58.14.58-58.36-14-58.14-14.	38	12	b	B/ce	1988-02-20	Meldreth		88/260
9953	Ramsgate	38-58.14.58-58.36.14-14.58-14-	38	12	b	B/ce	1964-08-27	Willesden		64/623
9954	Fiddle	38-58.14.58.12.58.16-14-58.16-16.	78	12	f	BET/ce	Spliced			11/340
9955	Cleveland	38-58.16-12-16-14-38.14-16.	78	12	c	BE/bcd	1963-10-17	Willesden		63/738
9956	Hedon	38-58.16-12-16-14-58-16-	38	12	e	B/bcf	1992-10-31	Hedon		92/1157
9957	Eastcote	38-58.16-12-36-14-38-14-	38	12	f	BE/ce	1947-10-02	Willesden	1964-10-23	30/544 31/439 47/496 575 64/753
9958	Exminster	38-58.16-12-36-14-38.56.14.36.	58	12	f	BE/cfX	1972-04-18	Lower Beeding		67/10 72/383
9959	Tuxford	38-58.16-12-36-14-58.16-36.	58	12	a	BE/ce	1979-01-20	Meldreth		79/160 262
9960	Hornsey	38-58.16-12-36-14-58.36-56.	18	12	a	BE/ace	1958-01-23	Willesden		58/103
9961	Willesden	38-58.16-12-36.14-14.38-14-	58	12	e	BE/c	1947-12-18	Willesden	1988-01-10	48/22 212 88/184
9962	Twyford	38-58.16-12-36.14-14.58.36-36.	18	12	f	BEK/c	1962-08-23	Willesden		62/618
9963	Phyllosan	38-58.16-12-38.12-14.58-14-	38	12	a	B/bc	1983-04-16	Caversham		83/367
9964	Colnbrook	38-58.16-12-38.14-14.38.16-16.	38	12	a	BE/cX	1962-09-13	Willesden		62/666
9965	Potcote	38-58.16-12-38.14-14.38.16-36.	18	12	a	BE/ceX	1982-08-14	Easton Neston		82/780
9966	Knuston	38-58.16-12.56.38.14-14.58.16-12.	58	12	b	BDK/bcd	1983-06-24	Easton Neston		83/627
9967	Buffy the Vampire Slayer	38-58.16-12.58.16.78.14-58.14-16.	78	12	a	BDG/cf	2000-03-10	Houghton-le-Spring		00/572
9968	Edgcote	38-58.16-56-16-12-38-14-	58	12	e	BDK/c	1984-02-18	Easton Neston		84/260
9969	Mansfield	38-58.16-56-16-12-58-14-	78	12	c	BDK/c	1981-02-01	Easton Neston		81/233
9970	Fawsley	38-58.16-56-16-14-38-12-	18	12	f	BD/cd	1964-06-26	Daventry		64/470
9971	Barnwell	38-58.16-56-16-34-58-14-	78	12	c	BDK/c	1983-12-03	Burton Latimer		84/12
9972	Xauen	38-58.16-56-16-34-58.14-14.	38	12	b	BDK/c	1983-11-12	Weedon Bec		84/12
9973	Lincote	38-58.16-56-36-12-58-12-	18	12	b	BD/c	1984-02-10	Easton Neston		84/260
9974	Ulpha	38-58.16-56-36-14-58-16-	38	12	e	BDK/c	1968-03-02	Weedon Bec		68/250
9975	Vanderplanck	38-58.16-56-36-14-58.14-14.	78	12	c	BD/c	1968-05-03	Daventry		68/409
9976	Hesketh	38-58.16-56-36.14-14.58-14-	78	12	c	BD/c	1971-10-28	Easton Neston		71/1062 72/351
9977	Grimscote	38-58.16-56-38-12-38.14-14.	78	12	a	BD/c	1982-09-04	Weedon Bec		82/843
9978	Liverpool	38-58.16-56-38-14-38-34-	18	12	d	BD/ac	1947-10-24	Frodsham		47/542 48/9
9979	Dorset	38-58.16-56-38-14-38.14-16.	38	12	b	BD/ceZ	1962-04-05	Willesden		62/257
9980	Windermere	38-58.16-56-38-14-38.14.56.14.	38	12	b	BD/cX	1990-01-23	Meldreth		90/202
9981	Rotherhithe	38-58.16-56-38-14-58.14-14.	58	12	c	BD/c	1989-01-17	Meldreth		89/163
9982	Tooting	38-58.16-56-38-14-58.16-12.	78	12	a	BD/c	1988-10-10	Meldreth		88/1045
9983	Balham	38-58.16-56-38-14-58.16-56.	78	12	a	BD/c	1988-11-29	Meldreth		89/10
9984	Greenhithe	38-58.16-56-38.14-14.58-14-	58	12	c	BD/c	1989-02-21	Meldreth		89/253
9985	Pinhoe	38-58.16-56-38.14-14.58-36-	58	12	e	BD/cd	1990-01-01	Meldreth		90/154
9986	Uppingham	38-58.16-56-38.14-14.58.14-16.	78	12	a	BD/c	1965-05-20	Willesden		65/382
9987	Jesus College	38-58.16.58-12.36.14-12.38-36.14.	38	12	f	BDLOU/cd	1991-04-19	Meldreth		84/622 91/495
9988	Double Celebration	38-78.16.58-58.36.14-14.38.12-16.	78	12	f	B/c	2003-02-26	York, St Laurence		03/251
9989	Crispin	38.56-14-56-1238-14-58.16-14.	78	12	f	EH/ac	1998-11-16	Spitalfields		98/1243
9990	Shoreditch High Street	38.56-14-56-1238-14-58.36-36.	18	12	e	E/ac	2010-11-09	Shoreditch		10/1182
9991	Farndish	38.56-14.56-12.38-14-58.14-34.	58	12	a	BE/ac	1990-03-31	Weedon Bec		90/440
9992	Kaapstad	38.56-14.56-58.1236-14-58.14-14.	78	12	c	E/ac	1995-12-24	Woodstock, Cape Town		96/174
9993	Houndswood	38.56-14.56-58.36-14-38.16-16.	38	12	b	E/acd	1981-06-27	Aldenham		81/651
9994	Metis	38.56-14.56-58.36.14-14.38-12-	18	12	f	BE/acd	1994-10-20	Bow (Middx)		94/1240
9995	Fleet Street	38.56-16.58.12-1236-14-3458-12-	18	12	b	BEK/ac	Spliced			03/226
9996	Homerton College	38.56.34.16.58-12.36.14-14.58.16-14.	58	12	d	DEIN/d	1991-06-28	Meldreth		84/622 91/742
9997	Eire	38.56.34.16.58.12.58.16.34.12.34.58.16.34.12.	78	12	e	EGR/a	1979-06-04	Walkden		79/640
9998	Maypole	38.56.38.16-56-36-34-38.16.34.16.	78	12	c	DE	Spliced			83/426
9999	Cheviot	38.56.38.16.58-12.38.14-14.38.16-12.	58	12	a	DE/adf	1980-12-18	Hungerford		81/77
10000	Ziel	56-34.16.58-12.36-12-38.16.34.16.	38	18	m	BDE/ac	1999-01-12	Burton Latimer		99/245
10001	Xeromero	56-34.16.58-12.36-12-38.56-16.	58	12	f	BD/acd	1999-04-13	Burton Latimer		99/680
10002	Rottnest	56-34.16.58-12.36-12-38.56-16.	58	18	l	BD/acd	1997-06-24	Burton Latimer		97/828
10003	Sine Nomine	56-34.16.58-12.36-14-58.12-14.	38	18	m	BD/acd	1982-07-26	Wrotham		82/718
10004	Urandangie	56-34.16.58-12.38-12-38.14-12.	78	12	f	BD/ac	1997-03-16	Rushden (Northants)		97/429
10005	Coonabarabran	56-34.16.58-12.38-12-38.14-12.	78	18	l	BD/ac	2000-02-08	Burton Latimer		00/200
10006	Icarian	56-34.16.58-12.38-12-58.16-14.	38	18	m	BD/ace	2000-05-07	Higham Ferrers		00/575 1251
10007	Minster Abbey	56-34.16.58-12.38-14-1458-34-	58	12	a	BD/ac	1997-07-21	Crawley (Sussex)		97/1049
10008	Caereni	56-34.16.58-12.38-14-38.14-16.	38	18	m	BDEN/ac	1994-06-04	Birstall (Yorks)		94/689
10009	Cilurnum	56-34.16.58-12.38-14-58.36.12-	18	18	m	BD/ac	1982-05-01	Thornhill		82/448
10010	Gunnerside	56-34.16.58-12.38.12-14.58.14-16.	58	18	m	BDK/acf	1996-01-13	Greasley		96/178
10011	Combe	56-34.16.58-58.16-14-58.14-34.	78	12	c	D/ac	1981-02-19	Highclere		81/257 855
10012	Neodymium	56-34.16.58-58.16-14-58.14-56.	18	18	j	D/ac	1982-12-29	Barrow Gurney		83/144
10013	Inkpen	56-34.16.58-58.16-34-38.16.34.16.	38	18	g	DE/ac	1979-12-20	Highclere		80/73
10014	Staining	56-34.16.58-58.36-14-38.16-16.	38	18	g	DE/acd	1962-05-24	Willesden		62/378
10015	Unnilunium	56-34.16.58-58.36.12-12.38.14-14.	38	18	m	BD/abc	1990-10-03	Barrow Gurney		90/1057
10016	Otterspool	56-34.16.58-58.36.14-14.38.56-34.	18	18	18756243		1973-02-24	Aldenham		73/293
10017	Newbury Park	56-34.16.58-58.36.14-14.58-14-	38	12	b	D/acd	Spliced			87/688
10018	Icklesham	56-34.16.58-58.36.14-14.58-14-	38	18	g	D/acd	1976-07-16	Bristol Cathedral		76/736
10019	Saddleworth	56-34.16.58.12.58.36.14-14.38.12-16.	78	18	h	BDT/ac	1974-08-06	Saddleworth		74/751
10020	Tuesis	56-36.1458-12-1236-14-3458-16-	18	18	m	BEF/a	1992-09-19	Belper		92/1015
10021	Gabrosentum	56-36.1458-12-38-14-1458.36-16.	58	18	m	BF/abc	1981-01-17	Penistone		81/148
10022	Belerium	56-36.1458-12-38-14-38-12-	18	18	m	BF/ab	1984-11-03	Greasley		84/1048
10023	Aventius	56-36.1458-12-38.14-14.58.36-16.	58	18	m	BF/abc	1989-11-25	Birstall (Yorks)		90/46
10024	Boston Manor	56-38.14-12-16-14-58.36.14-	38	12	f	BCNS/ad	Spliced			88/931 1108
10025	Piccadilly	56-38.14-12-38-12-38-14-	78	12	14258367		1967-10-05	Bushey		67/860
10026	Layerthorpe	56-38.14-12-38.14-14.58.14-1236.	78	12	14258367		2009-03-04	York, St Lawrence		09/305
10027	Himalia	56-38.14-58-16-14-58.12.56.12.	38	18	m	CG/ae	1996-03-07	Shoreditch		96/392
10028	Haiti	56-38.14-58-36.14-14.58.16-56.	38	12	c	CN/ade	1994-09-09	Meldreth		94/1117
10029	Greenacres	56-38.16-56-36-14-38.14.36-	58	18	m	CDIR/ac	2007-04-13	Middleton (Lancs)		91/395 07/470
10030	True	56-38.16-58-16-1234-1258-16.34.	18	18	m	CPS/ad	1999-11-27	Wokingham, St Paul		99/1257
10031	St John's College	56-38.16-58-38.14-12.38.56-36.	78	12	f	BCF/acd	1990-05-04	Meldreth		84/622 90/606
10032	Ickleford	56-56.14-56-36.14-14.38.16-16.	78	18	l	cps/acY	1993-02-02	Meldreth		93/225
10033	Quark	56-56.14-56-38-14-38-16-	38	18	l	I/ac	1986-11-11	East Farleigh		85/219 86/1071
10034	Verdite	56-56.14-56-38-14-38.14-14.	38	18	k	R/ac	1996-02-28	Barrow Gurney		96/392 455
10035	Praseodymium	56-56.14-56-38-14-58-14-	18	18	g	cps/ac	1984-04-04	Barrow Gurney		84/451
10036	Germanium	56-56.14-56-38-14-58-14.36.	78	18	h	cps/ace	1983-05-18	Barrow Gurney		83/469
